id,amount,currency,state,date
B7493992347778815,1943.62,USD,idaho,8/22/2007 5:17
D2327673659777757,798.39,USD,paris,2/17/2007 19:11
F9100159154614029,1514.26,GBP,georgia,5/17/2007 10:03
O6457266542993642,928.09,EUR,queensland,2/12/2007 17:31
N7452633330188652,367.25,CAD,texas,10/20/2007 20:15
E9611957786159429,463.4,GBP,new york,5/9/2007 10:39
O2343848690026598,455.53,USD,tasmania,1/7/2008 1:48
Y1484176943756499,830.15,EUR,paris,8/3/2007 22:37
N9114414125525834,1369.41,USD,utah,7/13/2007 19:53
C3711274946714387,940.09,USD,california,10/2/2007 16:19
N5445783841566728,1393.71,EUR,california,2/25/2007 18:06
B3872833261899861,1722.23,EUR,new york,7/14/2007 17:13
I1620601130245680,1142.29,USD,michigan,7/22/2007 15:04
H6895683158884673,998.97,DKK,new south wales,2/26/2007 16:47
V3233465222254557,378.59,USD,tennessee,5/20/2007 0:06
T5304865172816958,632.24,USD,texas,8/19/2007 19:56
E6208516042929738,1825.01,USD,texas,4/21/2007 19:48
I6992465129127708,861.35,USD,california,9/29/2007 5:28
I4547921969033053,1156.5,GBP,pennsylvania,6/22/2007 11:33
W6479514116929413,773.03,USD,samarskaya oblast',6/22/2007 18:43
O4344807044356622,1859.19,USD,connecticut,4/22/2007 6:24
I7951945715885058,859.5,USD,california,8/18/2007 9:46
D4204537172418461,1292.07,USD,san salvador,2/11/2007 0:15
K9457299513432677,1606.7,USD,massachusetts,5/5/2007 19:41
C6004528177475782,1534.73,USD,florida,6/22/2007 11:52
U8182813029553693,1767.15,USD,south carolina,5/27/2007 5:55
F3672106474203364,932.18,USD,zuid-holland,7/17/2007 2:51
U5754111627256938,376.16,USD,greater london,2/10/2007 16:30
G1063933575272296,864.17,USD,north carolina,11/2/2007 7:16
P4777872214833516,564.83,USD,massachusetts,9/28/2007 23:39
U6489630243332150,1472.22,USD,california,3/3/2007 6:52
Z9799476467658950,1669.22,USD,california,3/7/2007 6:58
K3680333412092292,362.1,USD,virginia,3/12/2007 15:32
T8835791166769636,1866.0,USD,arkansas,6/20/2007 15:52
U9997988012724176,830.1,USD,wisconsin,3/12/2007 16:56
V9852895896546287,492.39,USD,ohio,6/22/2007 23:19
Y4839733741148776,1674.21,USD,virginia,2/11/2007 5:26
P5159734839561301,1327.57,USD,california,5/5/2007 16:06
C8482534731113031,1833.79,USD,new south wales,3/7/2007 15:38
L2386325959073927,319.68,USD,tennessee,4/28/2007 10:26
A6928136968658312,426.67,USD,indiana,4/20/2007 12:31
L7836449993215343,1226.46,USD,california,6/3/2007 5:13
N7239386241367348,890.53,USD,georgia,8/29/2007 13:58
R9359131715522423,1509.71,USD,greater london,2/11/2007 1:57
O3077455945301327,369.76,USD,california,9/9/2007 0:40
K9009301332225616,893.3,RUB,oregon,6/28/2007 19:19
Z9065740661248834,274.64,USD,glasgow city,2/10/2007 20:48
B1826559461662188,923.54,USD,british columbia,2/10/2007 13:00
Z2039120874194021,605.66,USD,sao paulo,9/7/2007 8:45
V2000543649371437,1856.92,JPY,florida,3/9/2007 10:41
R2410689486351279,677.01,USD,new hampshire,6/10/2007 21:58
T5245583381512816,1520.05,CHF,mississippi,8/9/2007 22:33
I2940979165328985,841.81,USD,new york,2/10/2007 21:57
V6913238988859808,68.3,EUR,tennessee,5/1/2007 9:39
F4661815218128633,1361.34,USD,oslo,3/27/2007 16:30
S6737618320363317,1054.58,USD,maryland,6/11/2007 3:58
Y1155680537031110,241.62,USD,california,4/12/2007 4:31
U1658574812698077,1215.09,USD,new york,6/16/2007 9:12
X4460518697569559,12.34,USD,ohio,2/23/2007 0:08
X4344153142264387,1232.73,GBP,texas,4/21/2007 19:32
B2358372086428757,1023.85,USD,michigan,2/28/2007 10:51
Y5486735516529508,1663.11,AUD,paris,5/30/2007 2:06
L9012299023542764,108.46,GBP,massachusetts,3/12/2007 1:17
M9885354732058973,1028.34,USD,texas,6/10/2007 7:28
A3357221124228252,912.11,USD,essonne,11/7/2007 13:19
D9017541175643494,1753.49,USD,varsinais-suomi,3/12/2007 17:45
F1919706456991524,572.31,USD,baden-wuerttemberg,2/28/2007 15:42
N2911703958021300,1645.08,USD,zuerich,2/20/2007 15:46
S1993221252519302,1428.58,USD,georgia,2/10/2007 13:05
L3638853462222436,391.78,USD,queensland,9/30/2007 8:09
M4249303156267129,717.01,USD,venezia,5/5/2007 16:34
C3185170165533828,971.37,USD,colorado,4/29/2007 23:34
W4442874749749492,1729.99,USD,noord-holland,2/17/2007 12:18
G1867718060638551,540.36,PLN,california,3/16/2007 21:40
S1104450133218534,1794.03,CAD,nebraska,4/24/2007 6:01
P4875416933225563,1676.51,USD,california,7/29/2007 7:15
E1509751330946897,1167.87,JPY,rio de janeiro,5/17/2007 22:19
Q4135285815166608,1494.61,USD,massachusetts,5/10/2007 0:02
S3637392023106201,684.27,USD,nebraska,6/16/2007 0:54
Y7042801034447843,1061.93,USD,ohio,2/11/2007 1:16
T1941962169125798,1803.71,USD,new york,9/23/2007 6:57
T1638449994328846,1640.27,GBP,massachusetts,3/6/2007 15:09
I6078234270305176,304.76,USD,washington,3/4/2007 21:29
M2638618469172777,1451.51,USD,pennsylvania,2/11/2007 5:07
J1508429926458218,168.47,USD,greater london,3/11/2007 7:33
G6897533021962355,344.23,EUR,kansas,5/18/2007 0:33
O2388238267017559,1477.96,USD,massachusetts,11/13/2007 22:17
F1815724844392696,1711.04,CAD,north carolina,3/18/2007 19:45
Z6844638739185792,294.76,USD,wisconsin,3/18/2007 11:53
G8690769478934163,516.67,USD,north lanarkshire,10/2/2007 22:20
U4502921493834391,1036.86,USD,birmingham,9/24/2007 6:18
H3533836828605255,1904.77,USD,texas,6/27/2007 2:35
J8829332232921515,1188.86,USD,slough,3/31/2007 6:40
U8270972048247575,588.12,USD,new york,2/16/2007 12:48
A2558885392743621,412.77,CAD,new york,6/30/2007 14:50
G6156230821864182,1847.27,GBP,california,4/1/2007 21:04
E4062227020235368,1806.71,USD,oise,4/8/2007 3:47
B7889774922982241,423.31,USD,new york,3/17/2007 20:34
V8026158445039341,1506.73,GBP,kagoshima,2/28/2007 13:58
H7600684433525809,860.17,USD,greater london,3/10/2007 8:21
Q8768712514009031,596.24,USD,florida,7/21/2007 3:44
F6168297259974034,256.57,USD,missouri,3/1/2007 17:35
G8686888118254872,517.83,USD,new york,4/5/2007 10:44
K6267162389084167,250.85,USD,new south wales,5/31/2007 18:24
E8311774199313390,305.59,USD,moskovskaya oblast',9/26/2007 15:16
G7066159654981714,1430.9,CAD,louisiana,3/6/2007 22:45
Q5842315122208326,425.86,USD,new jersey,3/10/2007 9:45
C7267915773016389,1892.93,USD,connecticut,8/17/2007 0:52
N1709547036444171,300.53,USD,california,2/13/2007 11:27
O8443816189714136,15.74,USD,hawaii,6/2/2007 17:16
Z2847157249575466,312.22,USD,virginia,2/22/2007 11:17
U2050503737935215,1067.16,USD,overijssel,4/11/2007 10:38
N3885415762537260,1574.52,USD,california,2/10/2007 12:12
I5631403961427485,785.8,USD,fukushima,3/18/2007 11:50
R1325922877108935,43.86,USD,new jersey,2/10/2007 12:12
C5111711799915300,455.04,USD,iowa,2/22/2007 17:02
A7702124584643477,1722.83,BRL,zanzibar urban/west,11/25/2007 21:47
T3195896945963470,1812.52,USD,iowa,3/22/2007 6:01
L4043649711554229,12.64,GBP,maryland,11/7/2007 13:36
D5663813597892200,992.96,NGN,texas,2/11/2007 0:13
G9422658822698619,1270.13,ARS,kentucky,2/10/2007 19:09
M1250819161762524,608.09,USD,pennsylvania,3/1/2007 0:47
U6977170296993733,34.53,DKK,barcelona,3/12/2007 19:29
X1105332542661625,884.43,USD,ontario,3/9/2007 7:27
G8095969724539704,1492.53,USD,new south wales,2/14/2007 15:23
N7642394597066014,189.82,BRL,florida,12/15/2007 12:28
G7738552445914923,1226.14,USD,pennsylvania,1/7/2008 5:16
I1041818351243483,576.73,USD,arizona,4/15/2007 16:03
S9388104141722196,1450.48,USD,florida,8/28/2007 4:35
M1588602470981003,429.26,EUR,steiermark,8/28/2007 7:59
O1688247669209169,128.71,USD,kentucky,10/8/2007 23:55
B1398604060728322,1767.35,EUR,zuid-holland,2/20/2007 23:50
Y6642878890394476,1278.21,USD,queensland,7/5/2007 2:44
R8898758558487400,1879.18,USD,california,2/10/2007 15:45
F5598448410783779,857.68,USD,greater london,5/13/2007 2:03
U4719545814378068,557.33,USD,auckland,8/16/2007 21:41
S7898988480103298,669.05,USD,quebec,7/1/2007 6:42
T3884249024567620,1171.95,USD,tennessee,12/27/2007 2:36
C1946127234088290,255.96,USD,florida,2/27/2007 0:37
V3000224751019714,503.82,USD,district of columbia,2/10/2007 21:22
D3052100865546240,147.93,USD,minnesota,5/29/2007 20:33
W9919919213806831,362.81,USD,washington,7/10/2007 9:45
H3561809526938477,1383.75,USD,illinois,7/13/2007 5:18
J3141672396351878,702.76,USD,florida,2/28/2007 14:33
A4245266494806059,1007.24,SEK,tennessee,4/15/2007 2:23
L8244748218435230,616.64,CAD,new york,2/10/2007 15:40
I3526363133167697,679.34,EUR,lara,2/10/2007 10:34
Q5301289182371111,1309.54,USD,district of columbia,2/18/2007 11:48
B3049396765359307,1028.0,USD,california,9/15/2007 2:34
Y7333222355404440,1491.06,USD,lisboa,5/26/2007 3:10
S5438483374825599,899.48,GBP,seine-et-marne,2/11/2007 0:19
P9400802346003812,640.28,USD,new york,3/10/2007 7:03
K7242323655264337,1335.28,USD,arizona,12/7/2007 15:38
L4402484962891537,372.52,USD,iowa,6/15/2007 17:52
A3618811355894685,264.48,USD,california,5/16/2007 18:59
B8196229081678154,996.3,EUR,greater london,4/29/2007 8:46
L4214353010335429,420.91,USD,texas,5/20/2007 20:09
R3280132417292370,1003.02,USD,california,3/13/2007 4:14
N8547326216859493,495.6,USD,illinois,3/30/2007 17:49
V9510580198254598,1281.07,USD,arkansas,6/25/2007 22:37
W9263471322715163,1049.39,USD,hawaii,3/7/2007 8:41
A6571532871883238,919.6,USD,washington,10/8/2007 16:09
H5391335756143242,456.3,USD,new york,5/17/2007 15:50
B9359100849444863,366.54,AUD,oregon,4/17/2007 12:03
W5742767475349627,1036.19,CAD,texas,10/11/2007 14:08
Q5137648134367427,1428.36,GBP,arkansas,5/6/2007 2:04
H9244298946277163,1880.57,BRL,hertfordshire,2/10/2007 18:43
N4898588639128579,209.64,AUD,hovedstaden,2/20/2007 21:39
I5288455265957813,309.55,NOK,iowa,2/10/2007 11:31
M5556850096392906,1662.56,USD,oregon,2/10/2007 17:01
U5606862817353797,500.61,JPY,georgia,11/8/2007 5:35
X1379942518131645,323.61,USD,texas,4/26/2007 10:53
F4244808423997603,220.23,USD,paris,2/19/2007 7:51
F5417840461881217,745.46,USD,new york,5/21/2007 1:27
Z9790924541317507,1934.58,BRL,ontario,10/18/2007 18:44
E3088341930011258,1587.83,USD,minnesota,4/26/2007 13:31
P9109750859101742,1197.16,CAD,hovedstaden,6/17/2007 4:15
J8912571679413044,1712.45,SEK,florida,2/26/2007 13:50
A4186423192184985,43.34,SGD,new south wales,11/7/2007 16:00
T1393586924752151,1729.69,USD,ciudad de buenos aires,2/28/2007 9:03
E1817520169824607,1854.27,CHF,new york,3/13/2007 2:02
Y4361401466602952,40.3,USD,illinois,5/12/2007 8:41
Y4565734311654556,1042.4,EUR,california,5/31/2007 12:08
E2778315646846490,991.87,USD,texas,2/19/2007 7:28
O9542405231669173,1611.93,EUR,virginia,11/8/2007 1:13
M3702973989572157,700.71,ILS,none,7/11/2007 1:05
A3342979489994738,1474.17,USD,madrid,7/14/2007 11:27
V6899865035032591,1439.47,USD,utah,3/31/2007 8:59
V7213193596869398,593.22,ZAR,utah,6/16/2007 23:57
Z4200420657692245,381.05,USD,new york,2/10/2007 13:45
O4582248563947024,614.82,ARS,greater london,3/10/2007 21:35
G4953746917159086,1745.85,USD,washington,3/7/2007 4:42
Y4842553338028386,1178.3,GBP,madrid,6/22/2007 9:52
M7017951317823287,1535.66,EUR,virginia,7/20/2007 14:04
V6818383584106584,482.38,GBP,hovedstaden,2/27/2007 5:31
S4116826856583355,77.5,USD,california,7/17/2007 8:41
L6025325118729448,342.92,USD,tennessee,6/16/2007 22:53
K9628766560664473,499.91,AUD,new york,4/1/2007 18:01
W6442944813477372,1886.7,USD,rhode island,7/21/2007 11:33
A3751226555944741,846.49,USD,ontario,7/5/2007 2:06
D8566994460142159,1486.99,USD,pennsylvania,5/30/2007 2:31
L8872791528591204,1648.37,USD,florida,2/10/2007 19:28
J8862526868024688,1855.7,USD,bucuresti,4/16/2007 19:33
N8562205027655400,836.25,USD,new york,3/17/2007 9:32
L7120397227413753,647.44,USD,prince edward island,9/23/2007 11:35
L2430859382226052,1635.69,EUR,bolzano,7/8/2007 1:50
A8501483157992942,66.04,USD,karnataka,4/27/2007 17:27
R2594415662611831,1371.23,USD,greater london,3/7/2007 14:25
H9134575364216043,1993.01,USD,victoria,2/10/2007 11:44
B9918178125517940,1642.16,USD,north carolina,4/26/2007 23:30
V2432676056494109,32.88,USD,florida,2/17/2007 6:25
J3821352196611852,186.18,USD,virginia,4/8/2007 8:18
R9349468631084009,704.52,USD,massachusetts,5/17/2007 13:19
B6227373085629870,1622.96,AUD,utah,4/29/2007 6:28
D7895713962025364,1299.56,USD,new york,2/26/2007 22:29
U1562519535668234,1331.1,USD,illinois,5/2/2007 5:45
K6499480623416784,305.98,USD,rhode island,8/19/2007 8:46
J8758556496241284,90.03,GBP,illinois,2/10/2007 17:52
J6751624831514157,829.92,USD,north carolina,3/8/2007 4:49
C4368551723876756,329.97,USD,tennessee,9/5/2007 16:41
K6581871686564890,905.45,USD,minnesota,3/7/2007 0:01
Q2307726720496524,1616.4,USD,nebraska,5/22/2007 3:56
Q8611650565794626,1579.01,USD,illinois,4/5/2007 10:37
Y9378127857822296,1594.96,USD,texas,10/11/2007 8:35
N2348662494484898,1643.66,BRL,texas,6/3/2007 1:29
I5724181056296434,1111.07,KRW,ohio,9/7/2007 3:44
N4831873448654682,1562.22,USD,illinois,11/1/2007 18:03
T4486296724618589,1153.24,USD,ontario,2/22/2007 3:14
Z7382753258347621,1737.49,GBP,texas,3/18/2007 12:38
H8270859752439004,753.7,USD,missouri,7/29/2007 3:16
I3836466197863843,1650.38,EUR,ulaanbaatar,5/29/2007 10:26
B1475474038005535,1775.48,AUD,new jersey,7/5/2007 4:54
W3486188979919033,1327.96,AUD,madrid,9/29/2007 22:18
G4585929374029614,111.89,GBP,rhode island,2/11/2007 3:42
T5344784737141653,1294.93,USD,oslo,9/23/2007 4:09
L5662425129598197,471.83,USD,hallands lan,2/24/2007 12:03
J5622631933828189,1072.34,USD,rio de janeiro,2/27/2007 6:02
E3088815540591565,743.03,USD,massachusetts,5/29/2007 23:18
Q7300880467642536,67.22,USD,alberta,4/12/2007 3:49
T6629143277241008,1213.14,EUR,illinois,2/10/2007 19:11
H3311779656536646,1263.51,ZAR,oregon,3/9/2007 17:07
A8505937886402710,1977.36,USD,tennessee,9/19/2007 0:15
D3584157139948561,341.08,NOK,district of columbia,3/26/2007 10:15
P5835970580313491,1493.5,USD,sao paulo,2/27/2007 7:54
Z5361154740498552,870.37,EUR,ciudad de buenos aires,3/13/2007 0:08
M9191113868155501,353.53,MXN,devon,7/31/2007 13:48
I9237873885835825,680.09,USD,washington,2/10/2007 11:43
T5004279596763594,1936.15,EUR,arizona,3/18/2007 18:36
S9165994128415726,446.71,GBP,tennessee,4/7/2007 20:30
O5684845413169736,680.78,USD,hawaii,6/11/2007 1:40
S2229391620515092,1466.45,USD,north carolina,9/26/2007 10:05
Z3791508650183300,1647.37,EUR,louisiana,6/11/2007 1:48
M3359153138451269,65.84,USD,stockholms lan,2/11/2007 4:57
H5381477253659912,1570.85,USD,florida,2/18/2007 18:56
D1762729552767397,1725.53,USD,georgia,3/16/2007 17:58
C9922992611298203,769.78,USD,california,9/14/2007 13:17
N8396880632341382,448.43,EUR,texas,2/15/2007 11:30
L4435897578243501,136.69,EUR,north carolina,3/18/2007 16:10
G5246612650485531,1200.42,CAD,maine,4/22/2007 5:04
F2355375351372749,1705.73,USD,nevada,6/15/2007 11:34
H2265263692212434,1193.29,EUR,virginia,2/13/2007 22:36
S5457136290532627,756.75,USD,gelderland,5/9/2007 22:31
T3151675256549841,1345.61,GBP,california,4/23/2007 11:41
W3985643925136933,1842.34,USD,virginia,4/11/2007 10:30
I4885728935146138,308.13,USD,new jersey,2/11/2007 7:15
T3442849097771399,632.32,USD,illinois,8/27/2007 11:17
A4021503752429782,413.48,USD,georgia,4/22/2007 6:29
F8700175050411360,1993.9,ZAR,florida,2/19/2007 3:57
O2792229915504555,223.56,USD,barcelona,3/11/2007 20:44
W8366989624142487,254.02,USD,nordrhein-westfalen,3/24/2007 9:49
N7556730676418833,1105.92,CAD,texas,6/16/2007 11:31
L1232255878149720,1205.02,USD,t'ai-wan,4/6/2007 16:20
X8689542087468745,364.86,USD,california,3/3/2007 3:34
O9406415714219749,1488.48,BRL,greater london,5/6/2007 0:25
M9577771958883366,460.78,KRW,maryland,6/16/2007 22:24
V9706306462284724,89.83,USD,georgia,2/11/2007 8:37
C1448898192198860,1894.83,USD,victoria,8/3/2007 11:13
Z9232655867226968,1307.61,USD,greater london,6/10/2007 23:14
A9444349240786469,487.5,GBP,massachusetts,2/10/2007 19:03
O2376967890037176,1852.21,USD,ohio,2/26/2007 16:05
L4721393138775624,1059.54,RUB,kansas,2/15/2007 13:55
C4549393925775691,876.34,USD,gloucestershire,2/16/2007 11:42
I8012176169265755,1521.18,CHF,washington,2/17/2007 0:37
P7547615384609044,1282.46,USD,california,8/29/2007 14:12
W9755673320113586,1019.83,CAD,ohio,5/1/2007 11:55
O5229127316863520,1802.02,CAD,nebraska,5/30/2007 6:17
Z2299781518142641,131.28,USD,alberta,8/3/2007 13:28
I4590592640461455,1792.53,USD,florida,7/4/2007 21:21
G3757998675534354,1779.75,USD,zuerich,2/10/2007 11:55
L5755196885321625,592.43,USD,greater london,6/9/2007 10:41
Q3248536548379089,225.64,EUR,hlavni mesto praha,5/11/2007 9:48
H3197755816852134,891.44,USD,cork,5/6/2007 5:55
X3834211030145616,229.32,USD,new mexico,9/23/2007 6:09
F1823523062741848,159.12,USD,new york,3/19/2007 3:28
V6332268296474505,1429.89,USD,illinois,3/10/2007 12:32
R4945895957955663,1441.38,USD,maharashtra,2/14/2007 17:07
W8382259772696284,1291.28,USD,ontario,10/2/2007 17:35
V1357563973184988,310.39,USD,colorado,12/15/2007 17:05
A5403669966238461,617.77,USD,illinois,2/10/2007 14:15
M1738295495941910,1384.32,USD,uusimaa,2/11/2007 3:18
I9335376457675280,606.83,EUR,oberoesterreich,2/10/2007 20:21
S3840818899328335,1952.51,USD,hovedstaden,3/18/2007 21:51
O4682240935865432,831.36,USD,pennsylvania,7/14/2007 8:21
W4947447780005659,1368.06,USD,new york,6/1/2007 1:48
I1490582751446111,237.38,AUD,washington,3/26/2007 11:12
E4998553598129313,1886.48,GBP,rheinland-pfalz,2/11/2007 8:23
Q5184606962133203,202.18,TRY,kentucky,2/25/2007 8:08
V8773659840481909,1176.44,EUR,distrito federal,3/7/2007 10:33
E3874754273702080,189.13,USD,baden-wuerttemberg,3/14/2007 20:59
I9753967953768150,11.79,USD,washington,3/28/2007 15:53
G8422833789005513,1832.36,USD,michigan,3/22/2007 23:01
I3209486367259267,1953.25,USD,michigan,9/14/2007 22:52
X2180194157628827,1697.23,USD,hyogo,7/28/2007 11:23
T8914936056449739,1637.01,USD,quebec,2/21/2007 18:59
G9575468168177117,813.43,USD,uppsala lan,4/6/2007 6:04
A8305996944076678,1849.04,USD,virginia,7/29/2007 2:43
X2395381081094907,609.05,USD,texas,2/12/2007 23:59
R5448386839178356,1765.96,USD,massachusetts,7/16/2007 13:01
S2943512378555436,326.85,USD,connecticut,3/1/2007 9:04
E5840637234072671,1817.55,USD,ontario,11/13/2007 12:21
O2137247795506838,1562.46,GBP,ohio,7/14/2007 9:36
Z2848405145604787,1193.41,USD,ontario,3/30/2007 12:45
U4859425886165156,1317.96,USD,california,11/7/2007 19:46
H3851950140932622,254.25,USD,texas,1/25/2008 4:36
P1880788355193896,1112.57,USD,beyrouth,7/21/2007 12:37
D8153211660754379,130.54,USD,oslo,3/28/2007 14:59
I1940379718358173,1443.86,USD,seoul teukbyeolsi,9/14/2007 17:09
O2695471344052054,152.41,GBP,georgia,2/10/2007 9:50
E3246293871051299,474.29,AUD,washington,4/29/2007 3:03
B2716441125773493,1330.44,USD,north carolina,8/22/2007 5:03
Y3589221214449722,377.38,CAD,virginia,3/30/2007 15:28
T7244474529772458,1901.7,USD,ontario,2/24/2007 17:23
Q2548191929015973,1330.47,USD,birmingham,3/8/2007 2:21
M1270923247982291,398.64,USD,washington,2/11/2007 3:05
R1792986814303724,1075.46,USD,new york,4/12/2007 3:25
X8004716128754978,425.21,USD,michigan,2/10/2007 18:28
T3896486480608638,1351.0,USD,birmingham,8/4/2007 17:21
V7920354058434646,586.49,USD,arkansas,9/28/2007 17:18
E3590172799627444,175.5,EUR,district of columbia,2/23/2007 2:41
Z4360954634254346,1639.22,USD,new jersey,3/27/2007 9:15
P9370275625911345,437.02,USD,indiana,9/15/2007 5:08
V4929518675998151,1925.27,USD,new york,3/10/2007 17:36
G9458217061831430,1030.02,USD,north dakota,9/23/2007 23:16
D7547260658961583,425.66,USD,pennsylvania,8/17/2007 0:54
I4387779035753249,196.56,AUD,texas,11/7/2007 10:25
W5831220325628188,1443.74,USD,california,6/10/2007 22:15
K3179930090284852,1889.26,USD,montana,8/5/2007 18:11
K1414499141619396,1494.56,USD,minnesota,11/26/2007 1:04
R5126840429008370,1208.7,NOK,massachusetts,6/22/2007 19:36
D4738551284711134,1782.69,USD,kansas,3/18/2007 15:57
D7752644341996022,727.21,USD,san salvador,12/16/2007 8:22
H1583903632255912,913.59,TRY,idaho,2/11/2007 6:50
W3588141727309308,14.36,USD,new york,10/21/2007 2:36
W6792172040599076,1783.18,USD,greater london,2/10/2007 11:23
I8647328739756439,50.76,USD,texas,4/11/2007 11:33
T6106969348517901,1334.83,USD,california,10/11/2007 18:36
E9179722615656518,1936.21,USD,florida,6/30/2007 11:02
E2602813014836887,138.26,USD,manitoba,4/9/2007 6:23
